IDStudent,IDSubject,Term,Grade
2151163312,KT578,2,3.56
2151163424,KT578,2,3.56
2151163257,KT575,2,3.56
2151163422,KT575,2,3.56
2151163462,KT581,2,3.56
2151163562,CK799,2,3.56
2151163383,KT582,2,3.56
2151163004,CSE136,2,3.56
2151163128,CSE136,2,3.56
2151163509,CK794,1,3.57
2151163426,KT568,1,3.57
2151163437,KT568,1,3.57
2151163005,CSE125,1,3.57
2151163747,CK796,1,3.57
2151163558,CK792,1,3.57
2151163646,CK792,1,3.57
2151163259,KT567,1,3.57
2151163324,KT567,1,3.57
2151163364,KT567,1,3.57
2151163512,CK790,1,3.57
2151163402,KT569,1,3.57
2151163529,CK795,1,3.57
2151163049,CSE128,1,3.57
2151163105,CSE128,1,3.57
2151163048,CSE129,1,3.57
2151163146,CSE129,1,3.57
2151163170,CSE129,1,3.57
2151163166,CSE138,2,3.57
2151163024,CSE132,2,3.57
2151163172,CSE134,2,3.57
2151163265,KT578,2,3.57
2151163329,KT578,2,3.57
2151163303,KT579,2,3.57
2151163010,CSE130,2,3.57
2151163086,CSE130,2,3.57
2151163296,KT577,2,3.57
2151163518,CK799,2,3.57
2151163721,CK799,2,3.57
2151163224,CSE135,2,3.57
2151163091,CSE136,2,3.57
2151163567,CK793,1,3.58
2151163540,CK794,1,3.58
2151163737,CK794,1,3.58
2151163104,CSE124,1,3.58
2151163088,CSE126,1,3.58
2151163040,CSE125,1,3.58
2151163155,CSE125,1,3.58
2151163670,CK796,1,3.58
2151163443,KT573,1,3.58
2151163642,CK790,1,3.58
2151163563,CK791,1,3.58
2151163699,CK791,1,3.58
2151163508,CK795,1,3.58
2151163549,CK795,1,3.58
2151163311,KT574,1,3.58
2151163335,KT574,1,3.58
2151163198,CSE128,1,3.58
2151163132,CSE129,1,3.58
2151163706,CK801,2,3.58
2151163733,CK801,2,3.58
2151163008,CSE132,2,3.58
2151163390,KT576,2,3.58
2151163238,CSE133,2,3.58
2151163276,KT578,2,3.58
2151163298,KT575,2,3.58
2151163620,CK794,1,3.59
2151163036,CSE130,1,3.59
2151163007,CSE126,1,3.59
2151163053,CSE126,1,3.59
2151163594,CK796,1,3.59
2151163639,CK796,1,3.59
2151163294,KT570,1,3.59
2151163403,KT570,1,3.59
2151163467,KT570,1,3.59
2151163740,CK792,1,3.59
2151163348,KT572,1,3.59
2151163360,KT572,1,3.59
2151163397,KT572,1,3.59
2151163251,KT569,1,3.59
2151163308,KT569,1,3.59
2151163732,CK791,1,3.59
2151163542,CK795,1,3.59
2151163042,CSE127,1,3.59
2151163058,CSE127,1,3.59
2151163183,CSE127,1,3.59
2151163317,KT574,1,3.59
2151163494,KT574,1,3.59
2151163015,CSE128,1,3.59
2151163086,CSE128,1,3.59
2151163108,CSE128,1,3.59
2151163623,CK797,2,3.59
2151163665,CK797,2,3.59
2151163691,CK797,2,3.59
2151163710,CK802,2,3.59
2151163127,CSE134,2,3.59
2151163249,CSE134,2,3.59
2151163720,CK804,2,3.59
2151163352,KT579,2,3.59
2151163414,KT580,2,3.59
2151163239,CSE130,2,3.59
2151163264,KT581,2,3.59
2151163553,CK798,2,3.59
2151163489,KT577,2,3.59
2151163451,KT582,2,3.59
2151163583,CK789,1,3.6
2151163716,CK789,1,3.6
2151163736,CK789,1,3.6
2151163351,KT568,1,3.6
2151163523,CK792,1,3.6
2151163517,CK791,1,3.6
2151163220,CSE128,1,3.6
2151163522,CK797,2,3.6
2151163584,CK797,2,3.6
2151163666,CK797,2,3.6
2151163483,KT576,2,3.6
2151163480,KT578,2,3.6
2151163416,KT577,2,3.6
2151163582,CK803,2,3.6
2151163131,CSE137,2,3.6
2151163717,CK789,1,3.61
2151163513,CK794,1,3.61
2151163663,CK792,1,3.61
2151163386,KT572,1,3.61
2151163427,KT569,1,3.61
2151163179,CSE128,1,3.61
2151163236,CSE129,1,3.61
2151163293,KT576,2,3.61
2151163428,KT576,2,3.61
2151163319,KT579,2,3.61
2151163153,CSE136,2,3.61
2151163668,CK789,1,3.62
2151163656,CK792,1,3.62
2151163437,KT573,1,3.62
2151163602,CK791,1,3.62
2151163718,CK791,1,3.62
2151163470,KT574,1,3.62
2151163727,CK797,2,3.62
2151163519,CK801,2,3.62
2151163735,CK802,2,3.62
2151163179,CSE138,2,3.62
2151163367,KT578,2,3.62
2151163516,CK799,2,3.62
2151163634,CK799,2,3.62
2151163587,CK793,1,3.63
2151163624,CK794,1,3.63
2151163420,KT569,1,3.63
2151163584,CK791,1,3.63
2151163663,CK795,1,3.63
2151163031,CSE129,1,3.63
2151163183,CSE129,1,3.63
2151163245,CSE138,2,3.63
2151163035,CSE132,2,3.63
2151163412,KT576,2,3.63
2151163045,CSE135,2,3.63
2151163583,CK794,1,3.64
2151163000,CSE124,1,3.64
2151163234,CSE124,1,3.64
2151163173,CSE126,1,3.64
2151163211,CSE125,1,3.64
2151163592,CK796,1,3.64
2151163283,KT567,1,3.64
2151163355,KT567,1,3.64
2151163359,KT571,1,3.64
2151163428,KT572,1,3.64
2151163538,CK790,1,3.64
2151163720,CK791,1,3.64
2151163592,CK801,2,3.64
2151163459,KT578,2,3.64
2151163704,CK800,2,3.64
2151163306,KT575,2,3.64
2151163332,KT575,2,3.64
2151163068,CSE137,2,3.64
2151163555,CK794,1,3.65
2151163463,KT570,1,3.65
2151163043,CSE132,2,3.65
2151163230,CSE130,2,3.65
2151163524,CK793,1,3.66
2151163544,CK794,1,3.66
2151163084,CSE124,1,3.66
2151163205,CSE125,1,3.66
2151163688,CK792,1,3.66
2151163446,KT571,1,3.66
2151163373,KT569,1,3.66
2151163440,KT574,1,3.66
2151163640,CK797,2,3.66
2151163246,CSE138,2,3.66
2151163482,KT579,2,3.66
2151163286,KT577,2,3.66
2151163326,KT577,2,3.66
2151163002,CSE135,2,3.66
2151163609,CK789,1,3.67
2151163741,CK789,1,3.67
2151163501,CK793,1,3.67
2151163670,CK793,1,3.67
2151163118,CSE126,1,3.67
2151163232,CSE126,1,3.67
2151163172,CSE125,1,3.67
2151163263,KT571,1,3.67
2151163437,KT569,1,3.67
2151163490,KT574,1,3.67
2151163055,CSE128,1,3.67
2151163067,CSE129,1,3.67
2151163714,CK797,2,3.67
2151163502,CK801,2,3.67
2151163232,CSE138,2,3.67
2151163600,CK803,2,3.67
2151163593,CK793,1,3.68
2151163650,CK794,1,3.68
2151163010,CSE130,1,3.68
2151163513,CK792,1,3.68
2151163495,KT567,1,3.68
2151163106,CSE123,1,3.68
2151163597,CK790,1,3.68
2151163232,CSE129,1,3.68
2151163585,CK798,2,3.68
2151163532,CK799,2,3.68
2151163200,CSE136,2,3.68
2151163010,CSE137,2,3.68
2151163688,CK789,1,3.69
2151163117,CSE130,1,3.69
2151163231,CSE126,1,3.69
2151163459,KT572,1,3.69
2151163528,CK790,1,3.69
2151163436,KT569,1,3.69
2151163630,CK797,2,3.69
2151163740,CK802,2,3.69
2151163488,KT575,2,3.69
2151163454,KT579,2,3.69
2151163256,KT580,2,3.69
2151163354,KT581,2,3.69
2151163391,KT581,2,3.69
2151163700,CK798,2,3.69
2151163231,CSE135,2,3.69
2151163020,CSE137,2,3.69
2151163562,CK789,1,3.7
2151163658,CK793,1,3.7
2151163528,CK794,1,3.7
2151163208,CSE130,1,3.7
2151163143,CSE126,1,3.7
2151163255,KT568,1,3.7
2151163258,KT573,1,3.7
2151163722,CK795,1,3.7
2151163427,KT578,2,3.7
2151163349,KT579,2,3.7
2151163139,CSE130,2,3.7
2151163535,CK794,1,3.71
2151163634,CK794,1,3.71
2151163146,CSE125,1,3.71
2151163653,CK790,1,3.71
2151163085,CSE128,1,3.71
2151163667,CK801,2,3.71
2151163054,CSE132,2,3.71
2151163448,KT579,2,3.71
2151163336,KT581,2,3.71
2151163659,CK799,2,3.71
2151163590,CK793,1,3.72
2151163105,CSE124,1,3.72
2151163319,KT573,1,3.72
2151163605,CK790,1,3.72
2151163624,CK795,1,3.72
2151163703,CK795,1,3.72
2151163067,CSE127,1,3.72
2151163268,KT574,1,3.72
2151163088,CSE129,1,3.72
2151163046,CSE132,2,3.72
2151163107,CSE134,2,3.72
2151163127,CSE133,2,3.72
2151163267,KT575,2,3.72
2151163278,KT575,2,3.72
2151163438,KT575,2,3.72
2151163338,KT580,2,3.72
2151163027,CSE130,2,3.72
2151163489,KT581,2,3.72
2151163460,KT577,2,3.72
2151163503,CK793,1,3.73
2151163733,CK793,1,3.73
2151163032,CSE130,1,3.73
2151163692,CK802,2,3.73
2151163253,KT579,2,3.73
2151163441,KT580,2,3.73
2151163481,KT577,2,3.73
2151163571,CK793,1,3.74
2151163615,CK793,1,3.74
2151163705,CK793,1,3.74
2151163582,CK794,1,3.74
2151163070,CSE126,1,3.74
2151163248,CSE126,1,3.74
2151163615,CK796,1,3.74
2151163486,KT573,1,3.74
2151163209,CSE129,1,3.74
2151163684,CK802,2,3.74
2151163092,CSE138,2,3.74
2151163210,CSE138,2,3.74
2151163126,CSE133,2,3.74
2151163382,KT580,2,3.74
2151163453,KT580,2,3.74
2151163463,KT581,2,3.74
2151163495,KT577,2,3.74
2151163140,CSE126,1,3.75
2151163472,KT568,1,3.75
2151163307,KT567,1,3.75
2151163323,KT571,1,3.75
2151163268,KT573,1,3.75
2151163463,KT573,1,3.75
2151163581,CK801,2,3.75
2151163697,CK801,2,3.75
2151163329,KT576,2,3.75
2151163590,CK800,2,3.75
2151163546,CK794,1,3.76
2151163570,CK794,1,3.76
2151163579,CK794,1,3.76
2151163616,CK796,1,3.76
2151163699,CK796,1,3.76
2151163255,KT572,1,3.76
2151163312,KT573,1,3.76
2151163651,CK795,1,3.76
2151163039,CSE127,1,3.76
2151163213,CSE128,1,3.76
2151163151,CSE129,1,3.76
2151163510,CK800,2,3.76
2151163264,KT575,2,3.76
2151163399,KT577,2,3.76
2151163277,KT582,2,3.76
2151163669,CK793,1,3.77
2151163096,CSE130,1,3.77
2151163112,CSE130,1,3.77
2151163120,CSE125,1,3.77
2151163283,KT570,1,3.77
2151163741,CK792,1,3.77
2151163477,KT569,1,3.77
2151163005,CSE129,1,3.77
2151163611,CK801,2,3.77
2151163412,KT580,2,3.77
2151163312,KT581,2,3.77
2151163711,CK798,2,3.77
2151163656,CK799,2,3.77
2151163209,CSE136,2,3.77
2151163727,CK793,1,3.78
2151163527,CK794,1,3.78
2151163725,CK796,1,3.78
2151163353,KT567,1,3.78
2151163448,KT572,1,3.78
2151163450,KT572,1,3.78
2151163278,KT577,2,3.78
2151163699,CK803,2,3.78
2151163439,KT582,2,3.78
2151163477,KT582,2,3.78
2151163141,CSE136,2,3.78
2151163146,CSE137,2,3.78
2151163520,CK793,1,3.79
2151163711,CK793,1,3.79
2151163572,CK794,1,3.79
2151163705,CK794,1,3.79
2151163061,CSE126,1,3.79
2151163275,KT567,1,3.79
2151163477,KT571,1,3.79
2151163357,KT572,1,3.79
2151163588,CK791,1,3.79
2151163314,KT574,1,3.79
2151163200,CSE138,2,3.79
2151163155,CSE134,2,3.79
2151163061,CSE130,2,3.79
2151163624,CK799,2,3.79
2151163720,CK799,2,3.79
2151163239,CSE136,2,3.79
2151163708,CK794,1,3.8
2151163291,KT570,1,3.8
2151163635,CK792,1,3.8
2151163491,KT571,1,3.8
2151163645,CK797,2,3.8
2151163698,CK802,2,3.8
2151163491,KT580,2,3.8
2151163667,CK798,2,3.8
2151163142,CSE135,2,3.8
2151163258,KT582,2,3.8
2151163095,CSE137,2,3.8
2151163629,CK794,1,3.81
2151163068,CSE125,1,3.81
2151163634,CK796,1,3.81
2151163402,KT571,1,3.81
2151163281,KT573,1,3.81
2151163694,CK797,2,3.81
2151163336,KT579,2,3.81
2151163089,CSE135,2,3.81
2151163555,CK793,1,3.82
2151163728,CK793,1,3.82
2151163564,CK794,1,3.82
2151163182,CSE126,1,3.82
2151163278,KT567,1,3.82
2151163404,KT574,1,3.82
2151163080,CSE129,1,3.82
2151163084,CSE134,2,3.82
2151163161,CSE134,2,3.82
2151163173,CSE133,2,3.82
2151163289,KT582,2,3.82
2151163135,CSE137,2,3.82
2151163034,CSE130,1,3.83
2151163241,CSE124,1,3.83
2151163079,CSE126,1,3.83
2151163209,CSE127,1,3.83
2151163534,CK797,2,3.83
2151163394,KT581,2,3.83
2151163666,CK798,2,3.83
2151163144,CSE136,2,3.83
2151163713,CK793,1,3.84
2151163706,CK794,1,3.84
2151163136,CSE130,1,3.84
2151163143,CSE124,1,3.84
2151163428,KT570,1,3.84
2151163325,KT572,1,3.84
2151163160,CSE123,1,3.84
2151163271,KT569,1,3.84
2151163120,CSE127,1,3.84
2151163571,CK797,2,3.84
2151163631,CK797,2,3.84
2151163222,CSE138,2,3.84
2151163466,KT575,2,3.84
2151163364,KT580,2,3.84
2151163200,CSE130,2,3.84
2151163318,KT577,2,3.84
2151163669,CK799,2,3.84
2151163286,KT582,2,3.84
2151163556,CK789,1,3.85
2151163649,CK793,1,3.85
2151163729,CK794,1,3.85
2151163004,CSE125,1,3.85
2151163547,CK796,1,3.85
2151163734,CK792,1,3.85
2151163181,CSE123,1,3.85
2151163385,KT574,1,3.85
2151163462,KT574,1,3.85
2151163637,CK801,2,3.85
2151163156,CSE138,2,3.85
2151163178,CSE132,2,3.85
2151163035,CSE133,2,3.85
2151163386,KT575,2,3.85
2151163128,CSE130,2,3.85
2151163541,CK789,1,3.86
2151163749,CK789,1,3.86
2151163515,CK793,1,3.86
2151163622,CK794,1,3.86
2151163717,CK796,1,3.86
2151163023,CSE123,1,3.86
2151163235,CSE123,1,3.86
2151163541,CK795,1,3.86
2151163636,CK795,1,3.86
2151163185,CSE127,1,3.86
2151163117,CSE132,2,3.86
2151163177,CSE133,2,3.86
2151163598,CK804,2,3.86
2151163654,CK800,2,3.86
2151163127,CSE130,2,3.86
2151163446,KT581,2,3.86
2151163731,CK793,1,3.87
2151163672,CK796,1,3.87
2151163343,KT570,1,3.87
2151163322,KT567,1,3.87
2151163490,KT571,1,3.87
2151163223,CSE123,1,3.87
2151163561,CK801,2,3.87
2151163518,CK804,2,3.87
2151163347,KT575,2,3.87
2151163477,KT579,2,3.87
2151163439,KT580,2,3.87
2151163399,KT582,2,3.87
2151163506,CK793,1,3.88
2151163476,KT568,1,3.88
2151163478,KT572,1,3.88
2151163100,CSE123,1,3.88
2151163292,KT569,1,3.88
2151163323,KT569,1,3.88
2151163043,CSE128,1,3.88
2151163355,KT576,2,3.88
2151163298,KT578,2,3.88
2151163675,CK789,1,3.89
2151163682,CK793,1,3.89
2151163529,CK794,1,3.89
2151163107,CSE124,1,3.89
2151163110,CSE126,1,3.89
2151163149,CSE126,1,3.89
2151163465,KT568,1,3.89
2151163665,CK792,1,3.89
2151163694,CK792,1,3.89
2151163266,KT573,1,3.89
2151163533,CK791,1,3.89
2151163529,CK797,2,3.89
2151163059,CSE133,2,3.89
2151163348,KT578,2,3.89
2151163391,KT575,2,3.89
2151163450,KT575,2,3.89
2151163313,KT580,2,3.89
2151163114,CSE136,2,3.89
2151163565,CK793,1,3.9
2151163016,CSE130,1,3.9
2151163017,CSE124,1,3.9
2151163037,CSE125,1,3.9
2151163312,KT572,1,3.9
2151163618,CK791,1,3.9
2151163169,CSE128,1,3.9
2151163237,CSE132,2,3.9
2151163193,CSE133,2,3.9
2151163417,KT578,2,3.9
2151163281,KT581,2,3.9
2151163606,CK798,2,3.9
2151163079,CSE135,2,3.9
2151163193,CSE136,2,3.9
2151163642,CK789,1,3.91
2151163534,CK794,1,3.91
2151163142,CSE126,1,3.91
2151163290,KT567,1,3.91
2151163390,KT571,1,3.91
2151163615,CK791,1,3.91
2151163515,CK795,1,3.91
2151163345,KT574,1,3.91
2151163150,CSE130,2,3.91
2151163610,CK799,2,3.91
2151163648,CK803,2,3.91
2151163641,CK793,1,3.92
2151163251,KT572,1,3.92
2151163497,KT572,1,3.92
2151163493,KT573,1,3.92
2151163588,CK790,1,3.92
2151163732,CK795,1,3.92
2151163233,CSE129,1,3.92
2151163732,CK802,2,3.92
2151163639,CK804,2,3.92
2151163423,KT578,2,3.92
2151163299,KT579,2,3.92
2151163078,CSE130,2,3.92
2151163232,CSE130,2,3.92
2151163271,KT577,2,3.92
2151163447,KT577,2,3.92
2151163139,CSE135,2,3.92
2151163339,KT582,2,3.92
2151163048,CSE137,2,3.92
2151163613,CK789,1,3.93
2151163534,CK793,1,3.93
2151163718,CK794,1,3.93
2151163254,KT570,1,3.93
2151163247,CSE127,1,3.93
2151163443,KT574,1,3.93
2151163249,CSE138,2,3.93
2151163462,KT579,2,3.93
2151163466,KT577,2,3.93
2151163039,CSE137,2,3.93
2151163518,CK789,1,3.94
2151163516,CK794,1,3.94
2151163213,CSE126,1,3.94
2151163527,CK796,1,3.94
2151163416,KT567,1,3.94
2151163193,CSE123,1,3.94
2151163417,KT574,1,3.94
2151163027,CSE132,2,3.94
2151163188,CSE132,2,3.94
2151163068,CSE134,2,3.94
2151163632,CK804,2,3.94
2151163694,CK799,2,3.94
2151163533,CK793,1,3.95
2151163535,CK793,1,3.95
2151163371,KT571,1,3.95
2151163329,KT573,1,3.95
2151163724,CK790,1,3.95
2151163237,CSE134,2,3.95
2151163196,CSE133,2,3.95
2151163219,CSE133,2,3.95
2151163473,KT579,2,3.95
2151163388,KT580,2,3.95
2151163036,CSE135,2,3.95
2151163499,KT582,2,3.95
2151163074,CSE130,1,3.96
2151163393,KT567,1,3.96
2151163389,KT574,1,3.96
2151163603,CK801,2,3.96
2151163101,CSE133,2,3.96
2151163682,CK798,2,3.96
2151163342,KT577,2,3.96
2151163658,CK789,1,3.97
2151163734,CK789,1,3.97
2151163536,CK793,1,3.97
2151163548,CK793,1,3.97
2151163725,CK793,1,3.97
2151163306,KT568,1,3.97
2151163412,KT570,1,3.97
2151163333,KT573,1,3.97
2151163678,CK791,1,3.97
2151163683,CK797,2,3.97
2151163063,CSE138,2,3.97
2151163167,CSE133,2,3.97
2151163186,CSE133,2,3.97
2151163691,CK804,2,3.97
2151163415,KT578,2,3.97
2151163442,KT579,2,3.97
2151163258,KT581,2,3.97
2151163487,KT581,2,3.97
2151163059,CSE135,2,3.97
2151163545,CK789,1,3.98
2151163201,CSE126,1,3.98
2151163189,CSE125,1,3.98
2151163282,KT570,1,3.98
2151163426,KT567,1,3.98
2151163094,CSE128,1,3.98
2151163620,CK801,2,3.98
2151163287,KT576,2,3.98
2151163456,KT576,2,3.98
2151163533,CK800,2,3.98
2151163393,KT579,2,3.98
2151163481,KT581,2,3.98
2151163646,CK793,1,3.99
2151163658,CK801,2,3.99
2151163056,CSE134,2,3.99
2151163211,CSE133,2,3.99
2151163325,KT579,2,3.99
2151163457,KT579,2,3.99
2151163430,KT580,2,3.99
2151163325,KT577,2,3.99
2151163731,CK799,2,3.99
2151163741,CK799,2,3.99
2151163245,CSE135,2,3.99
2151163059,CSE136,2,3.99
2151163684,CK804,2,4
2151163686,CK798,2,4
2151163454,KT573,1,4
2151163318,KT576,2,4
2151163573,CK798,2,4
2151163074,CSE136,2,4
2151163716,CK796,1,4
2151163608,CK793,1,4
2151163404,KT568,1,4
2151163247,CSE125,1,4
2151163489,KT570,1,4
2151163421,KT571,1,4
2151163038,CSE123,1,4
2151163288,KT573,1,4
2151163408,KT573,1,4
2151163672,CK790,1,4
2151163677,CK790,1,4
2151163296,KT569,1,4
2151163647,CK791,1,4
2151163319,KT574,1,4
2151163647,CK797,2,4
2151163656,CK801,2,4
2151163535,CK802,2,4
2151163609,CK802,2,4
2151163480,KT576,2,4
2151163290,KT578,2,4
2151163465,KT578,2,4
2151163496,KT578,2,4
2151163387,KT575,2,4
2151163445,KT575,2,4
2151163307,KT579,2,4
2151163261,KT577,2,4
2151163328,KT577,2,4
2151163360,KT577,2,4
2151163049,CSE135,2,4
2151163533,CK797,2,4
2151163449,KT575,2,4
2151163462,KT567,1,4.01
2151163386,KT574,1,4.01
2151163684,CK801,2,4.01
2151163153,CSE132,2,4.01
2151163154,CSE132,2,4.01
2151163000,CSE134,2,4.01
2151163398,KT580,2,4.01
2151163424,KT581,2,4.01
2151163334,KT577,2,4.01
2151163427,KT572,1,4.02
2151163447,KT569,1,4.02
2151163544,CK791,1,4.02
2151163120,CSE128,1,4.02
2151163230,CSE128,1,4.02
2151163629,CK802,2,4.02
2151163578,CK804,2,4.02
2151163624,CK804,2,4.02
2151163024,CSE136,2,4.02
2151163341,KT570,1,4.03
2151163455,KT567,1,4.03
2151163277,KT571,1,4.03
2151163587,CK791,1,4.03
2151163711,CK795,1,4.03
2151163713,CK795,1,4.03
2151163133,CSE129,1,4.03
2151163432,KT579,2,4.03
2151163674,CK799,2,4.03
2151163285,KT582,2,4.03
2151163327,KT571,1,4.04
2151163611,CK790,1,4.04
2151163722,CK790,1,4.04
2151163572,CK791,1,4.04
2151163679,CK801,2,4.04
2151163190,CSE132,2,4.04
2151163299,KT578,2,4.04
2151163483,KT579,2,4.04
2151163342,KT581,2,4.04
2151163266,KT577,2,4.04
2151163607,CK799,2,4.04
2151163167,CSE137,2,4.04
2151163460,KT570,1,4.05
2151163387,KT567,1,4.05
2151163248,CSE129,1,4.05
2151163014,CSE133,2,4.05
2151163240,CSE133,2,4.05
2151163514,CK804,2,4.05
2151163341,KT575,2,4.05
2151163391,KT579,2,4.05
2151163085,CSE130,2,4.05
2151163293,KT581,2,4.05
2151163449,KT581,2,4.05
2151163706,CK798,2,4.05
2151163303,KT577,2,4.05
2151163524,CK803,2,4.05
2151163380,KT567,1,4.06
2151163452,KT572,1,4.06
2151163360,KT573,1,4.06
2151163302,KT569,1,4.06
2151163522,CK795,1,4.06
2151163116,CSE128,1,4.06
2151163515,CK800,2,4.06
2151163185,CSE130,2,4.06
2151163207,CSE130,2,4.06
2151163285,KT581,2,4.06
2151163521,CK789,1,4.07
2151163424,KT571,1,4.07
2151163344,KT574,1,4.07
2151163724,CK797,2,4.07
2151163554,CK802,2,4.07
2151163676,CK802,2,4.07
2151163498,KT577,2,4.07
2151163211,CSE135,2,4.07
2151163420,KT582,2,4.07
2151163261,KT567,1,4.08
2151163409,KT572,1,4.08
2151163712,CK790,1,4.08
2151163014,CSE128,1,4.08
2151163524,CK797,2,4.08
2151163542,CK802,2,4.08
2151163724,CK799,2,4.08
2151163000,CSE137,2,4.08
2151163515,CK789,1,4.09
2151163533,CK792,1,4.09
2151163441,KT571,1,4.09
2151163109,CSE123,1,4.09
2151163642,CK791,1,4.09
2151163067,CSE134,2,4.09
2151163449,KT576,2,4.09
2151163110,CSE133,2,4.09
2151163172,CSE130,2,4.09
2151163330,KT581,2,4.09
2151163557,CK799,2,4.09
2151163676,CK789,1,4.1
2151163602,CK793,1,4.1
2151163624,CK793,1,4.1
2151163683,CK793,1,4.1
2151163720,CK794,1,4.1
2151163109,CSE130,1,4.1
2151163224,CSE126,1,4.1
2151163637,CK796,1,4.1
2151163686,CK796,1,4.1
2151163715,CK796,1,4.1
2151163724,CK792,1,4.1
2151163398,KT571,1,4.1
2151163100,CSE134,2,4.1
2151163750,CK804,2,4.1
2151163747,CK800,2,4.1
2151163345,KT581,2,4.1
2151163276,KT582,2,4.1
2151163646,CK789,1,4.11
2151163113,CSE130,1,4.11
2151163645,CK796,1,4.11
2151163257,KT570,1,4.11
2151163680,CK792,1,4.11
2151163444,KT567,1,4.11
2151163311,KT572,1,4.11
2151163644,CK795,1,4.11
2151163748,CK795,1,4.11
2151163402,KT574,1,4.11
2151163248,CSE138,2,4.11
2151163648,CK804,2,4.11
2151163261,KT578,2,4.11
2151163456,KT578,2,4.11
2151163144,CSE130,2,4.11
2151163305,KT581,2,4.11
2151163668,CK798,2,4.11
2151163580,CK789,1,4.12
2151163052,CSE130,1,4.12
2151163193,CSE130,1,4.12
2151163416,KT570,1,4.12
2151163353,KT572,1,4.12
2151163731,CK801,2,4.12
2151163055,CSE134,2,4.12
2151163375,KT578,2,4.12
2151163263,KT579,2,4.12
2151163330,KT580,2,4.12
2151163075,CSE130,2,4.12
2151163690,CK798,2,4.12
2151163545,CK799,2,4.12
2151163043,CSE136,2,4.12
2151163230,CSE137,2,4.12
2151163536,CK794,1,4.13
2151163561,CK794,1,4.13
2151163159,CSE130,1,4.13
2151163077,CSE124,1,4.13
2151163055,CSE126,1,4.13
2151163243,CSE129,1,4.13
2151163531,CK797,2,4.13
2151163054,CSE134,2,4.13
2151163187,CSE130,2,4.13
2151163406,KT581,2,4.13
2151163444,KT581,2,4.13
2151163348,KT582,2,4.13
2151163182,CSE137,2,4.13
2151163614,CK789,1,4.14
2151163552,CK793,1,4.14
2151163713,CK794,1,4.14
2151163175,CSE130,1,4.14
2151163246,CSE130,1,4.14
2151163059,CSE124,1,4.14
2151163086,CSE124,1,4.14
2151163375,KT568,1,4.14
2151163688,CK796,1,4.14
2151163310,KT570,1,4.14
2151163224,CSE129,1,4.14
2151163507,CK797,2,4.14
2151163376,KT576,2,4.14
2151163646,CK800,2,4.14
2151163299,KT580,2,4.14
2151163440,KT581,2,4.14
2151163671,CK798,2,4.14
2151163562,CK803,2,4.14
2151163646,CK803,2,4.14
2151163175,CSE136,2,4.14
2151163532,CK793,1,4.15
2151163105,CSE130,1,4.15
2151163143,CSE130,1,4.15
2151163148,CSE130,1,4.15
2151163039,CSE124,1,4.15
2151163163,CSE124,1,4.15
2151163697,CK792,1,4.15
2151163163,CSE123,1,4.15
2151163163,CSE129,1,4.15
2151163105,CSE138,2,4.15
2151163096,CSE132,2,4.15
2151163397,KT576,2,4.15
2151163157,CSE133,2,4.15
2151163579,CK793,1,4.16
2151163118,CSE130,1,4.16
2151163236,CSE130,1,4.16
2151163282,KT568,1,4.16
2151163552,CK796,1,4.16
2151163317,KT567,1,4.16
2151163305,KT573,1,4.16
2151163531,CK790,1,4.16
2151163723,CK790,1,4.16
2151163128,CSE128,1,4.16
2151163525,CK797,2,4.16
2151163674,CK804,2,4.16
2151163446,KT578,2,4.16
2151163728,CK800,2,4.16
2151163293,KT580,2,4.16
2151163183,CSE130,2,4.16
2151163069,CSE137,2,4.16
2151163591,CK789,1,4.17
2151163663,CK789,1,4.17
2151163702,CK789,1,4.17
2151163741,CK793,1,4.17
2151163006,CSE124,1,4.17
2151163099,CSE124,1,4.17
2151163721,CK796,1,4.17
2151163327,KT567,1,4.17
2151163294,KT569,1,4.17
2151163013,CSE129,1,4.17
2151163222,CSE129,1,4.17
2151163589,CK797,2,4.17
2151163555,CK800,2,4.17
2151163323,KT575,2,4.17
2151163494,KT580,2,4.17
2151163469,KT577,2,4.17
2151163620,CK799,2,4.17
